ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7720873,Source1,2,2019-05-10T18:20:06.000+08:00,2019-05-10T18:49:13.000+08:00,25.836798,-80.20589,25.83877,-80.20589,0.136,At 69th St/Exit 6 - Accident. Right lane blocked.,I-95 N,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,2019-05-10T17:53:00.000+08:00,84.0,84.0,61.0,29.96,10.0,ESE,12.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-6264815,Source1,2,2021-02-28T09:17:14.000+08:00,2021-02-28T11:59:23.000+08:00,35.116253,-80.781584,35.115734,-80.782464,0.061,Incident on REA RD near CEDAR CROFT DR Expect delays.,Rea Rd,Charlotte,Mecklenburg,NC,28226-2974,US,US/Eastern,KCLT,2021-02-28T09:37:00.000+08:00,51.0,51.0,100.0,29.37,0.25,CALM,0.0,0.0,Fog,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-2821187,Source2,2,2018-05-14T15:14:17.000+08:00,2018-05-14T16:28:59.000+08:00,42.653884999999995,-71.307343,,,0.0,Restrictions due to accident on 6th St at Fulton St.,Fulton St,Lowell,Middlesex,MA,01850-2346,US,US/Eastern,KLWM,2018-05-14T14:54:00.000+08:00,73.0,,49.0,29.92,10.0,North,,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5797319,Source1,2,2021-10-22T07:45:30.000+08:00,2021-10-22T08:37:30.000+08:00,38.932695,-94.852833,38.917327,-94.852987,1.062,Stationary traffic on KS-7 S from KS-10 (KS-7) to W 119th St (KS-7) due to accident.,KS-7 S,Olathe,Johnson,KS,66061,US,US/Central,KIXD,2021-10-22T07:53:00.000+08:00,38.0,38.0,93.0,28.97,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3378007,Source2,2,2017-08-15T13:31:36.000+08:00,2017-08-15T14:01:23.000+08:00,34.38319,-80.714966,,,0.0,Accident on SC-97 John G Richards Rd at Baron Dekalb Rd.,Baron Dekalb Rd,Camden,Kershaw,SC,29020-8453,US,US/Eastern,KCDN,2017-08-15T13:35:00.000+08:00,91.4,,55.0,29.91,10.0,WNW,8.1,,Partly Cloudy,false,false,false,false,false,false,false,false,false,true,false,false,false,Day,Day,Day,Day
A-4224742,Source1,2,2022-11-20T14:07:03.000+08:00,2022-11-20T15:25:08.000+08:00,35.026729,-82.007319,35.027239,-82.00794599999998,0.05,Incident on WAR EMBLEM DR near BELMONT STAKES DR Drive with caution.,Secretariat Dr,Boiling Springs,Spartanburg,SC,29316-8387,US,US/Eastern,KSPA,2022-11-20T13:55:00.000+08:00,45.0,45.0,20.0,29.42,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3346989,Source2,2,2017-07-28T09:59:19.000+08:00,2017-07-28T10:29:04.000+08:00,36.170059,-86.793221,,,0.0,Accident on Locklayer St near 10th Ave.,10th Ave N,Nashville,Davidson,TN,37208-3105,US,US/Central,KBNA,2017-07-28T09:53:00.000+08:00,81.0,,85.0,29.84,10.0,Variable,4.6,0.01,Mostly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5240823,Source1,2,2022-02-24T08:54:55.000+08:00,2022-02-24T10:39:55.000+08:00,45.674047,-118.778603,45.674046,-118.778867,0.013,Incident on US-30 WB near MP 3 Drive with caution.,SE 9th St,Pendleton,Umatilla,OR,97801-2322,US,US/Pacific,KPDT,2022-02-24T08:53:00.000+08:00,20.0,13.0,85.0,28.77,1.0,NNW,5.0,0.0,Light Snow,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-7644987,Source1,2,2017-12-07T17:45:23.000+08:00,2017-12-07T23:45:23.000+08:00,38.5762,-121.31308,38.5802,-121.30495,0.519,At Mather Field Rd - Accident.,US-50 E,Sacramento,Sacramento,CA,95827,US,US/Pacific,KMHR,2017-12-07T17:45:00.000+08:00,51.8,,58.0,30.37,10.0,Calm,,,Partly Cloudy,false,false,false,false,true,false,false,false,false,false,false,false,false,Night,Night,Day,Day
A-4866346,Source1,2,2023-01-05T06:45:00.000+08:00,2023-01-05T09:52:30.000+08:00,41.77359000000001,-107.075594,41.78159,-107.131449,2.931,Stationary traffic on I-80 W - US-30 W - US-287 N from City Road 347/Exit 228 (I-80) to Lincoln Ave/Exit 219 (I-80) due to accident.,I-80 W,Rawlins,Carbon,WY,82301,US,US/Mountain,KRWL,2023-01-05T06:53:00.000+08:00,24.0,14.0,69.0,23.41,10.0,WSW,9.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Day,Day
A-3101325,Source2,2,2017-12-01T14:34:14.000+08:00,2017-12-01T15:19:00.000+08:00,29.602365000000002,-98.59650400000001,,,0.0,Accident on Rim Pass at Vance Jackson.,Rim Pass,San Antonio,Bexar,TX,78257,US,US/Central,K5C1,2017-12-01T14:35:00.000+08:00,71.6,,50.0,30.11,10.0,South,5.8,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3002735,Source2,2,2018-02-09T07:55:11.000+08:00,2018-02-09T08:24:58.000+08:00,29.652159,-95.258339,,,0.0,Accident on Airport Blvd at Hansen Rd.,Airport Blvd,Houston,Harris,TX,77061-3432,US,US/Central,KHOU,2018-02-09T07:53:00.000+08:00,55.0,,93.0,30.19,10.0,Calm,,,Overcast,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-1845438,Source2,2,2019-11-26T08:18:59.000+08:00,2019-11-26T09:18:33.000+08:00,27.972604999999998,-82.33503,,,0.0,Earlier accident on Falkenburg Rd at CR-574 Broadway Ave.,E Broadway Ave,Tampa,Hillsborough,FL,33610,US,US/Eastern,KVDF,2019-11-26T08:15:00.000+08:00,52.0,52.0,94.0,30.03,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-2898786,Source2,2,2018-04-20T15:50:03.000+08:00,2018-04-20T16:19:36.000+08:00,45.010548,-93.08979000000001,,,1.309999942779541,Accident on MN-36 Eastbound between MN-49 Rice St and I-35E.,MN-36 E,Saint Paul,Ramsey,MN,55117,US,US/Central,KSTP,2018-04-20T15:53:00.000+08:00,51.1,,28.0,30.46,10.0,South,5.8,,Clear,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5173419,Source1,2,2022-07-08T09:42:52.000+08:00,2022-07-08T12:11:28.000+08:00,40.838148,-73.825135,40.860591,-73.82767,1.556,Slow traffic on I-95 N from I-695/Tremont Ave/Exit 7 (I-95) to Hutchinson River Pkwy/Exit 9 (I-95) due to accident.,Foot Brg,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2022-07-08T09:51:00.000+08:00,77.0,77.0,64.0,29.99,10.0,SSW,5.0,0.0,Mostly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5517478,Source1,2,2021-04-21T09:52:00.000+08:00,2021-04-22T12:53:02.000+08:00,32.566232,-93.903302,32.566189,-93.899872,0.2,Incident on BICKHAM near GORMAN RD Drive with caution.,Bickham Rd,Shreveport,Caddo,LA,71107-8394,US,US/Central,KDTN,2021-04-21T09:53:00.000+08:00,49.0,44.0,44.0,30.17,10.0,NE,12.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-4929751,Source1,2,2022-10-05T10:44:00.000+08:00,2022-10-05T11:59:18.000+08:00,29.018317,-80.923477,29.019083,-80.924205,0.069,Incident on US-1 near ANDERSON WAY Expect delays.,Smith St,New Smyrna Beach,Volusia,FL,32168,US,US/Eastern,KEVB,2022-10-05T10:47:00.000+08:00,75.0,75.0,61.0,30.06,10.0,NE,8.0,,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-6482343,Source1,2,2021-02-04T03:15:38.000+08:00,2021-02-04T06:16:47.000+08:00,33.93868,-80.475452,33.938471,-80.474705,0.045,Incident on PATRIOT PKY near EAGLE RD Drive with caution.,Patriot Pkwy,Wedgefield,Sumter,SC,29168,US,US/Eastern,KSSC,2021-02-04T02:56:00.000+08:00,29.0,29.0,68.0,29.8,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-7675000,Source1,2,2017-10-24T14:26:37.000+08:00,2017-10-24T20:26:37.000+08:00,33.77678,-84.60206,33.7771,-84.61043000000002,0.481,At GA-6/Thornton Rd/Exit 44 - Accident. Right lane blocked.,GA-402 W,Lithia Springs,Douglas,GA,30122,US,US/Eastern,KFTY,2017-10-24T14:53:00.000+08:00,66.0,,37.0,29.89,10.0,West,13.8,,Clear,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-7082711,Source1,2,2020-06-12T16:58:07.000+08:00,2020-06-12T18:18:05.000+08:00,39.26461,-76.65477,39.26461,-76.65477,0.0,At Desoto Rd - Accident.,Desoto Rd,Baltimore,Baltimore City,MD,21230-1209,US,US/Eastern,KDMH,,,,,,,,,,,false,false,false,false,false,false,false,false,true,false,false,true,false,Day,Day,Day,Day
A-1341666,Source2,2,2020-10-15T16:33:04.000+08:00,2020-10-15T17:32:56.000+08:00,34.448219,-82.67057,,,0.0,Accident on Masters Blvd at Martin Rd.,Masters Blvd,Anderson,Anderson,SC,29626,US,US/Eastern,KAND,2020-10-15T16:45:00.000+08:00,72.0,72.0,78.0,29.16,10.0,W,6.0,0.0,Mostly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-6978553,Source1,2,2020-05-24T00:17:00.000+08:00,2020-05-24T01:09:35.000+08:00,39.071217,-122.781981,39.071217,-122.781981,0.0,At Olson Rd - Accident.,E State Highway 20,Lucerne,Lake,CA,95458,US,US/Pacific,KUKI,2020-05-24T00:56:00.000+08:00,56.0,56.0,67.0,29.32,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-7075740,Source1,2,2020-06-09T16:43:25.000+08:00,2020-06-09T17:43:25.000+08:00,36.34583,-86.92681,36.39945,-87.01953,6.351,Between Cheatham/Davidson County Line and TN-49/Exit 24 - Accident.,I-24 W,Joelton,Cheatham,TN,37080,US,US/Central,KBNA,2020-06-09T16:53:00.000+08:00,89.0,89.0,55.0,29.14,10.0,SSW,9.0,0.0,Mostly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1925747,Source2,2,2019-08-21T17:03:21.000+08:00,2019-08-21T18:20:26.000+08:00,35.42078,-97.508003,,,0.0,Accident on 44th St at Shields Blvd.,S Shields Blvd,Oklahoma City,Oklahoma,OK,73129-3205,US,US/Central,KTIK,2019-08-21T16:56:00.000+08:00,99.0,99.0,28.0,28.55,10.0,SE,10.0,0.0,Fair,false,false,true,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-7552387,Source1,2,2018-08-24T15:37:59.000+08:00,2018-08-24T16:07:33.000+08:00,28.32122,-82.50310999999998,28.32149,-82.50234,0.05,At US-41/SR-45/Land O Lakes Blvd - Accident.,Land O'Lakes Blvd,Land O Lakes,Pasco,FL,34638,US,US/Eastern,KBKV,2018-08-24T15:29:00.000+08:00,78.1,,84.0,30.0,5.0,WSW,17.3,0.11,Thunderstorms and Rain,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-6535674,Source1,2,2021-01-29T00:06:00.000+08:00,2021-01-29T03:29:57.000+08:00,33.786059,-117.745853,33.777019,-117.747473,0.631,SB 241 JNO SANTIAGO CYN. [CHP] has closed their incident [210128CT00003],CA-241 S,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2021-01-29T00:15:00.000+08:00,48.0,46.0,100.0,29.37,6.0,NE,6.0,0.03,Light Rain,false,false,false,false,true,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-4484225,Source1,2,2022-04-28T06:39:00.000+08:00,2022-04-28T10:43:30.000+08:00,33.89861,-84.448187,33.910758,-84.369378,4.597,Slow traffic on US-19 N - GA-407 E - I-285 E from I-75/Exit 20 (I-285) to Glenridge Dr/Exit 26 (I-285) due to accident.,GA-407 E,Atlanta,Cobb,GA,30339,US,US/Eastern,KMGE,2022-04-28T06:56:00.000+08:00,47.0,47.0,79.0,29.0,10.0,CALM,0.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Day,Day,Day
A-5275206,Source1,2,2022-05-14T17:50:00.000+08:00,2022-05-14T20:33:45.000+08:00,37.653303,-77.611239,37.650869,-77.609789,0.18600000000000005,Stationary traffic on VA-271 - US-250 E from I-64 E to John Rolfe Pkwy due to accident.,Pouncey Tract Rd,Glen Allen,Henrico,VA,23060-5828,US,US/Eastern,KOFP,2022-05-14T17:54:00.000+08:00,74.0,74.0,76.0,29.72,10.0,ESE,3.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-185580,Source2,2,2016-11-16T21:18:20.000+08:00,2016-11-16T21:48:01.000+08:00,43.016384,-83.684097,,,0.0,Accident on 3rd St at Chavez Dr.,E 3rd St,Flint,Genesee,MI,48503-2006,US,US/Eastern,KFNT,2016-11-16T20:53:00.000+08:00,35.1,,96.0,30.01,8.0,Calm,,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-7321898,Source1,2,2019-12-19T15:25:30.000+08:00,2019-12-19T15:57:46.000+08:00,34.07297,-117.77828,34.07297,-117.77828,0.0,At Dudley St/Exit 44 - Accident.,I-10 W,Pomona,Los Angeles,CA,91768,US,US/Pacific,KPOC,2019-12-19T15:47:00.000+08:00,63.0,63.0,24.0,29.03,10.0,WSW,5.0,,Fair,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-4924700,Source1,2,2022-12-23T08:27:48.000+08:00,2022-12-23T11:32:33.000+08:00,45.133664,-93.391769,45.134818,-93.391959,0.08,Incident on US-169 near MN-610 Drive with caution.,US-169 N,Minneapolis,Hennepin,MN,55445,US,US/Central,KMIC,2022-12-23T08:13:00.000+08:00,-9.0,-32.0,68.0,29.09,4.0,WNW,16.0,0.0,Haze,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-6945376,Source1,2,2020-10-09T00:03:28.000+08:00,2020-10-09T02:11:52.000+08:00,38.901311,-77.041701,38.901311,-77.043481,0.096,Incident on I ST near I ST Drive with caution.,18th St NW,Washington,District of Columbia,DC,20006-5501,US,US/Eastern,KDCA,2020-10-09T00:52:00.000+08:00,57.0,57.0,67.0,30.2,10.0,NNE,3.0,0.0,Fair,true,false,false,false,false,false,true,false,true,false,false,true,false,Night,Night,Night,Night
A-5525777,Source1,2,2021-07-31T13:46:22.000+08:00,2021-07-31T16:01:00.000+08:00,40.069464,-75.149956,40.07213400000001,-75.153684,0.27,Slow traffic on PA-309 from Massey Way to Shoppers Ln due to accident.,W Cheltenham Ave,Elkins Park,Montgomery,PA,19027-1002,US,US/Eastern,KPNE,2021-07-31T13:54:00.000+08:00,76.0,76.0,36.0,29.86,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-7275401,Source1,2,2020-02-25T15:20:31.000+08:00,2020-02-25T19:20:31.000+08:00,44.91828,-122.99759,44.91828,-122.99759,0.0,At OR-22/OR-99E-BR/Mission St SE - Accident.,Mission St SE,Salem,Marion,OR,97302,US,US/Pacific,KSLE,2020-02-25T14:56:00.000+08:00,54.0,54.0,45.0,30.24,10.0,VAR,3.0,0.0,Fair,false,false,true,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-4407804,Source1,2,2022-12-01T12:12:00.000+08:00,2022-12-01T17:00:00.000+08:00,30.11377215,-96.06914163,30.11566215,-96.08091163,0.715,Incident on US-290 WB near FM-1488 Road closed. Take alternate route.,US-290,Hempstead,Waller,TX,77445,US,US/Central,K11R,2022-12-01T12:15:00.000+08:00,54.0,54.0,56.0,30.03,10.0,SSE,6.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3438656,Source1,2,2016-08-11T06:33:01.000+08:00,2016-08-11T12:33:01.000+08:00,39.87186,-104.9877,39.8612,-104.98771,0.737,At Thornton Pky/Exit 220 - Accident.,I-25 S,Denver,Adams,CO,80229,US,US/Mountain,KBJC,2016-08-11T06:45:00.000+08:00,73.4,,27.0,30.11,50.0,WNW,6.9,,Mostly Cloudy,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1966050,Source2,2,2019-07-13T08:59:52.000+08:00,2019-07-13T10:14:42.000+08:00,33.638245,-112.21592700000001,,,0.0,Accident on 73rd Ave at Bell Rd.,N 73rd Ave,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,,,,,,,,,,,false,false,true,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-5551267,Source1,2,2021-03-21T22:49:00.000+08:00,2021-03-21T23:21:00.000+08:00,30.719865560385127,-85.17883658368501,30.659985560385127,-85.04356658368499,9.04,Stationary traffic on FL-8 E - I-10 E from FL-71/Exit 142 (I-10) to FL-69/Exit 152 (I-10) due to accident.,Sr-8,Marianna,Jackson,FL,32448,US,US/Central,KMAI,2021-03-21T22:53:00.000+08:00,59.0,59.0,72.0,30.05,10.0,CALM,0.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-5923695,Source1,2,2021-04-12T10:42:32.000+08:00,2021-04-12T11:59:28.000+08:00,39.09792780857517,-75.95931172334691,39.122897808575175,-75.94248172334692,1.947,Incident on US-301 NB near PRICE STATION RD Drive with caution.,US-301,Church Hill,Queen Annes,MD,21623,US,US/Eastern,KRJD,2021-04-12T10:50:00.000+08:00,54.0,54.0,88.0,29.68,10.0,NE,8.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-7621897,Source1,3,2018-02-19T20:24:30.000+08:00,2018-02-20T02:24:30.000+08:00,41.86954,-87.8835,41.86957,-87.88252,0.05,Ramp to US-12/US-20/US-45/Mannheim Rd NB and I-290 EB - Jackknifed caravan.,Chicago-Kansas City Expressway E,Hillside,Cook,IL,60162,US,US/Central,KORD,2018-02-19T20:51:00.000+08:00,57.0,,89.0,29.82,7.0,South,16.1,0.05,Light Rain,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-7114003,Source1,2,2020-03-12T23:11:00.000+08:00,2020-03-12T23:44:48.000+08:00,39.317173,-122.19409,39.317173,-122.19409,0.0,At Delevan Rd - Accident.,I-5 N,Maxwell,Colusa,CA,95955,US,US/Pacific,KOVE,2020-03-12T22:53:00.000+08:00,63.0,63.0,29.0,29.48,10.0,NW,7.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-4760915,Source1,2,2022-09-19T15:28:00.000+08:00,2022-09-19T17:07:42.000+08:00,41.315604,-73.014052,41.308072,-73.03308299999998,1.116,Incident on CT-15 SB near EXIT 59 Right lane blocked. Expect delays.,CT-15 S,Woodbridge,New Haven,CT,06525,US,US/Eastern,KHVN,2022-09-19T15:53:00.000+08:00,82.0,82.0,65.0,29.82,9.0,SSE,9.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-2908137,Source2,2,2018-04-25T09:42:33.000+08:00,2018-04-25T10:27:19.000+08:00,27.967939,-82.746193,,,0.0,Accident on Drew St at Belcher Rd.,N Belcher Rd,Clearwater,Pinellas,FL,33765-2601,US,US/Eastern,KPIE,2018-04-25T09:53:00.000+08:00,78.1,,58.0,29.99,10.0,West,13.8,,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-6177072,Source1,2,2021-12-10T06:26:30.000+08:00,2021-12-10T07:21:00.000+08:00,39.207762,-119.683995,39.212052,-119.675735,0.532,Stationary traffic on US-50 W - US-50 E from Carter Ave (US-50) to NV-341 (US-50) due to accident.,US Highway 50 E,Carson City,Carson City,NV,89701-1441,US,US/Pacific,KCXP,2021-12-10T06:35:00.000+08:00,21.0,21.0,80.0,25.37,10.0,CALM,0.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Day,Day
A-1487052,Source2,2,2020-06-24T05:57:03.000+08:00,2020-06-24T06:44:06.000+08:00,40.707778999999995,-74.245064,,,0.0,Right lane blocked due to accident on Garden State Pkwy Southbound at Exit 142C Union Ave.,Garden State Pkwy N,Hillside,Union,NJ,07205,US,US/Eastern,KEWR,2020-06-24T05:51:00.000+08:00,77.0,77.0,79.0,29.65,10.0,WSW,8.0,0.0,Mostly Cloudy,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1419468,Source2,2,2020-08-11T08:53:10.000+08:00,2020-08-11T10:10:51.000+08:00,36.08493,-86.703377,,,0.0,Accident on TN-255 Harding Pl at Traveller Inn Dr.,Travelers Inn Dr,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2020-08-11T08:53:00.000+08:00,80.0,80.0,62.0,29.4,10.0,SSE,5.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-2986871,Source2,2,2018-02-02T12:37:27.000+08:00,2018-02-02T13:07:00.000+08:00,35.60417899999999,-97.513763,,,0.0,Accident on Santa Fe Ave at 132nd St.,NW 132nd St,Oklahoma City,Oklahoma,OK,73114-2315,US,US/Central,KPWA,2018-02-02T12:53:00.000+08:00,39.9,33.4,27.0,30.51,10.0,SSE,10.4,,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-688387,Source2,2,2022-03-04T17:10:22.000+08:00,2022-03-04T17:39:34.000+08:00,35.42791,-97.547951,,,0.0,Crash on Penn Ave Northbound at Grand Blvd.,S Pennsylvania Ave,Oklahoma City,Oklahoma,OK,73119,US,US/Central,KOKC,2022-03-04T16:52:00.000+08:00,72.0,72.0,55.0,28.51,10.0,S,20.0,0.0,Mostly Cloudy,false,false,true,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-3250562,Source2,2,2017-10-17T18:09:44.000+08:00,2017-10-17T18:39:07.000+08:00,35.466488,-97.534912,,,0.0,Accident on Sheridan Ave at Douglas Ave.,W Sheridan Ave,Oklahoma City,Oklahoma,OK,73106-5233,US,US/Central,KOKC,2017-10-17T17:52:00.000+08:00,70.0,,36.0,30.09,10.0,South,9.2,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5244994,Source1,2,2022-06-19T19:55:59.000+08:00,2022-06-19T21:25:00.000+08:00,39.155899,-94.498093,39.154872,-94.498138,0.071,Incident on I-435 SB near MO-210 Right lane blocked. Expect delays.,I-435 S,Kansas City,Clay,MO,64161,US,US/Central,KMKC,2022-06-19T19:54:00.000+08:00,89.0,89.0,55.0,29.2,10.0,SSE,13.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1485338,Source2,2,2020-06-23T07:03:28.000+08:00,2020-06-23T08:19:40.000+08:00,42.54179,-71.283112,,,0.0,Accident on US-3 Southbound near Concord Rd.,US-3 S,Billerica,Middlesex,MA,01821,US,US/Eastern,KBED,2020-06-23T06:51:00.000+08:00,68.0,68.0,90.0,29.71,7.0,S,7.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-7674407,Source1,2,2017-10-23T09:31:54.000+08:00,2017-10-23T15:31:54.000+08:00,42.16854,-72.46961999999998,42.16198,-72.54427,3.85,Between RT-21/Exit 7 and I-291/Exit 6 - Accident. Right lane blocked.,I-90 W,Ludlow,Hampden,MA,01056,US,US/Eastern,KCEF,2017-10-23T09:11:00.000+08:00,51.8,,100.0,30.34,10.0,Calm,,,Mostly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
